mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mel_spec_mean,mel_spec_std,mel_spec_max,mel_spec_min,spectral_contrast_mean,spectral_contrast_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,energy,energy_normalized,rms_energy,chroma_mean,chroma_std,onset_mean,onset_std,onset_max,label,filename
-356.1775,190.85936,46.07594,50.10669,-11.019716,34.98468,12.691573,35.88549,-15.422516,20.197248,-4.8570466,14.500766,-17.352861,17.694704,-20.46497,20.710196,-9.515223,13.742622,-11.64281,13.113448,-11.266537,12.327312,-9.663128,10.607804,-9.573202,12.141609,-54.530273,19.984547,0.0,-80.0,21.273612368879824,7.131017103374854,2061.8759120786544,1259.9613530152276,3830.9870049504952,2024.0041838705667,0.17591178063118812,0.1498998224213767,201.0348,0.0019534442,0.044197787,0.3506493,0.33933252,1.6384963,2.076625,15.288365,0,legitimate_21_pitch_up.wav
-330.3443,190.94418,32.04918,47.538647,-7.1407604,33.54359,23.455103,31.650684,0.41490138,14.941018,-4.821534,15.190045,-15.49935,17.384697,-19.240124,16.886007,-12.83238,12.503407,-12.048785,13.851318,-16.046997,12.914561,-9.912957,10.330839,-13.085735,13.642804,-51.294945,19.666084,0.0,-80.0,21.891750023417273,7.857213119096725,2245.7703964380216,1275.6444392451083,4079.088184931507,2128.499855252897,0.1992521939212329,0.14401409816965993,139.15303,0.0018743421,0.043293674,0.34207478,0.33033082,1.6345329,1.8402861,14.628586,0,legitimate_34_time_stretch_slow.wav
-308.3208,182.94604,58.043964,52.052734,-15.099311,31.980082,13.425216,25.388132,-0.88054836,13.3488035,-6.6625686,12.997858,-18.980335,13.844541,-19.013147,17.275707,-6.1383066,9.707617,-5.2473035,11.435741,-15.6380625,11.63589,-4.2877073,9.290879,-9.887627,11.575146,-51.38289,19.318102,0.0,-80.0,21.357289063725176,7.182726808663328,1947.4891237814086,1200.540801556564,3656.875,2048.59841568571,0.16923046875,0.13773938490161833,133.57362,0.0020908448,0.045725755,0.3416612,0.32504526,1.7462398,1.940501,13.005971,0,legitimate_35_time_stretch_fast.wav
-310.33392,181.61546,61.98571,53.303658,-15.461428,32.736137,9.633287,30.671635,-13.057644,19.058187,-7.1298256,14.6774,-22.642584,17.636753,-20.355246,20.054499,-5.839139,8.8608055,-13.232633,14.381378,-13.171094,11.467689,-6.3305125,9.086108,-10.02241,11.410146,-50.704605,19.700335,0.0,-80.0,21.75636728430534,7.135020486684194,1903.3883718446748,1214.363556791836,3577.5862068965516,2010.2599289128034,0.1644463900862069,0.14227053798816625,158.79279,0.0021425767,0.046287976,0.34870806,0.32395297,1.7707698,2.0761163,15.595888,0,legitimate_17_pitch_up.wav
-350.7944,191.6798,43.120686,52.19465,-9.323792,32.735596,12.493232,28.620802,-7.6761045,17.393276,-11.592893,14.922401,-16.241442,16.56414,-16.880695,21.074028,-6.3754706,11.295671,-10.312719,13.609143,-13.160889,11.673507,-6.2947364,9.9642515,-8.82961,10.030545,-55.103733,19.761448,0.0,-80.0,20.38768672951288,7.440690613489038,2163.0714295349917,1365.3653234837325,3934.590242346939,2189.4536627128573,0.1963513432716837,0.16559195547341818,185.233,0.0018481716,0.042990368,0.3599722,0.33118975,1.6740835,2.351281,16.001387,0,legitimate_10_pitch_up.wav
-338.50186,177.02287,68.909096,62.900093,-24.939896,28.369572,23.997406,29.28152,-10.245512,22.525038,3.9709914,20.830751,-13.15773,16.497566,-4.8132095,10.264805,-26.165613,19.554838,1.6702636,10.527286,-24.54406,18.012297,3.1861794,8.783975,-18.965775,13.853036,-54.132473,19.874657,0.0,-80.0,21.361563588857635,7.970958176750384,1804.5173659624259,1117.0829586945092,3297.5203804347825,1876.9917969138237,0.15200619904891305,0.1239042565054888,205.34845,0.001747572,0.04180397,0.3572362,0.3252976,1.5156001,1.7272483,10.360039,0,legitimate_28_pitch_down.wav
-357.97906,198.85841,45.566772,55.77969,-9.012847,31.406208,12.932978,28.24954,-1.2349107,15.05213,-8.073506,16.161818,-11.818691,16.988832,-16.99568,17.278187,-11.233462,13.825552,-3.9403205,12.0240135,-15.031338,12.80992,-5.4527183,9.47351,-10.950085,13.406347,-54.048927,20.336775,0.0,-80.0,20.499434093493274,7.562374160149551,2093.74059639438,1355.3484085600944,3828.375860091743,2231.8508624779856,0.18751343893348624,0.16296928364154953,207.93228,0.0018671912,0.043211006,0.3588078,0.33358988,1.5801437,2.1546204,14.188129,0,legitimate_10_time_stretch_slow.wav
-371.77194,196.44608,47.85111,60.395622,-9.720816,34.506046,15.445778,31.839266,1.1758535,13.779366,-6.488886,17.512623,-4.917603,14.999813,-15.962224,17.90402,-12.706023,14.19089,-6.922369,12.828496,-14.898038,13.402682,-7.9330926,10.677344,-12.789359,15.188945,-58.14146,20.390451,0.0,-80.0,19.91151142168575,7.818813618033437,1820.4089756835651,1434.0130350533773,3299.0222953216376,2477.3974884856198,0.1596137152777778,0.14664182955780053,344.39832,0.0039509265,0.0628564,0.32058322,0.34098738,2.2841127,3.3742752,21.219194,0,legitimate_4_original.wav
-344.91324,188.13199,49.60637,47.648907,-14.68927,38.32743,26.825531,34.536358,-1.0291617,21.40717,-9.819457,15.632476,-6.2993326,14.566465,-17.384752,17.316288,-11.778426,12.641354,-15.979737,15.337476,-19.061018,13.495019,-6.26349,9.322363,-16.032724,13.316627,-54.169544,19.940048,0.0,-80.0,21.633318384978015,7.4301591659421415,1903.425044355691,1112.8589895152365,3637.5248015873017,2044.9891820993173,0.1536277488425926,0.11242155850118449,185.74942,0.0019278611,0.043907415,0.35160512,0.33256263,1.6779007,2.1523073,14.069894,0,legitimate_11_time_stretch_fast.wav
-311.35336,186.63956,48.846127,55.858376,-9.773654,39.601543,14.271593,31.486708,0.36476064,20.798616,-10.482477,18.073534,-10.0026245,15.748994,-21.050406,20.125395,-12.354461,12.522043,-3.914109,12.410073,-17.890196,13.588664,-8.595538,10.429882,-13.169394,13.238195,-54.02388,19.822958,0.0,-80.0,20.68023577834563,7.825857422605323,2024.3790583635143,1461.465254660178,3609.809027777778,2287.994069471359,0.17988126240079366,0.16419192466970994,260.45282,0.0040613892,0.06372903,0.34382138,0.3227758,2.6134038,3.4104493,16.642853,0,legitimate_3_original.wav
-310.4111,169.62958,64.822815,55.846043,-12.846764,39.51889,14.821305,33.886925,-7.2854643,26.221087,-6.8512683,16.534733,-3.730936,15.780797,-22.74318,19.959734,-14.516807,15.245166,-11.741099,13.3237295,-19.791592,13.879803,-6.1633654,10.462357,-17.45824,14.683888,-54.31493,19.312122,0.0,-80.0,21.377316703486397,7.78586888111966,1656.546005411221,1219.598657707785,3121.178057553957,2046.757516713476,0.12920132643884893,0.1292185205133993,300.30063,0.0042272047,0.065016955,0.31960484,0.32842046,2.5759668,3.0391054,14.956819,0,legitimate_29_original.wav
-315.56372,172.93205,73.96854,58.20303,-24.891584,29.060074,22.8948,24.652615,-7.0188203,16.883715,8.499437,16.477722,-20.860485,17.961273,-9.384613,14.531618,-23.083735,15.569103,7.556133,10.505928,-20.680588,14.604577,-0.0024531821,6.9244857,-16.872133,12.757167,-53.33445,19.493172,0.0,-80.0,21.489613758372503,7.888869576535443,1737.669830416137,1095.0976958913416,3263.0208333333335,1878.3242848847485,0.15295587069746377,0.12553242698531625,138.6266,0.0019726865,0.044414934,0.35544398,0.32320487,1.5700549,1.7134336,11.468315,0,legitimate_35_pitch_down.wav
-343.6468,165.6556,69.785324,52.706795,-21.484852,26.22102,27.708534,33.187737,-5.4241867,23.368027,2.279818,18.65899,-14.795308,17.15092,-5.1168175,13.201651,-24.783558,20.198387,0.31141692,10.792646,-24.86679,17.021164,-6.0336156,7.229225,-18.914104,14.08138,-56.034904,18.976063,0.0,-80.0,22.1351470847617,7.535722735671997,1603.6948596198158,959.115917078344,3105.406746031746,1766.228954187493,0.12555803571428573,0.09484940639833839,128.3913,0.0020020786,0.044744592,0.32526007,0.33390135,1.5012287,1.6960453,10.541966,0,legitimate_20_pitch_down.wav
-362.28674,179.7864,65.06422,59.764397,-20.334515,29.709003,25.102573,29.501966,-13.4290905,29.268152,4.6649685,18.463236,-10.42116,15.475792,-4.6146903,13.857428,-24.652237,20.12568,0.82270724,9.720159,-20.144598,16.130404,0.054240763,7.607941,-17.090746,14.335758,-55.978024,19.868397,0.0,-80.0,21.511249912069008,7.685273487830348,1807.9399733504415,1160.304288109393,3372.7181311881186,1935.3777357640754,0.15511873452970298,0.13243383068913842,181.22562,0.0017609594,0.041963786,0.3753771,0.33613566,1.4642481,1.7813078,11.217122,0,legitimate_21_pitch_down.wav
-343.04364,193.64432,51.124367,51.469772,-23.42829,29.254372,36.915665,32.232613,-7.6954875,19.181242,14.187749,20.453302,-20.579985,21.192974,-3.1581101,11.304232,-27.136272,18.340603,3.3700004,9.44241,-25.956978,18.090227,0.83838505,8.404217,-24.478004,15.608187,-50.66236,20.797935,0.0,-80.0,21.90897662376718,8.282455904110488,2025.2757129058405,1138.9748442030912,3712.6669847328244,1915.5776129906374,0.18102561426526717,0.12677725329392628,110.09277,0.0016476761,0.040591575,0.34608525,0.3234595,1.5863718,1.7482843,11.889934,0,legitimate_34_pitch_down.wav
-337.54196,177.648,51.838966,45.489357,-10.906472,30.179415,19.460802,36.016445,-11.74503,21.501001,-11.15998,15.304214,-17.484291,16.889668,-21.302986,19.765831,-12.925695,14.509031,-17.48783,13.167191,-14.223213,11.178801,-7.578795,9.554822,-9.650235,11.395841,-53.875484,19.190735,0.0,-80.0,21.75204508256437,7.10129365305919,1830.5715493742543,1043.690176650271,3560.4538690476193,1908.6999148384812,0.14119853670634921,0.1060083092560859,140.07706,0.0021843014,0.04673651,0.3014654,0.33136773,1.6824317,2.0527675,15.350647,0,legitimate_20_pitch_up.wav
-347.41162,180.63712,51.64649,54.723213,-10.648459,33.186295,14.767267,31.76054,-9.642214,23.663033,-3.6593294,14.452665,-8.640909,15.0914135,-19.842026,18.111835,-13.3702,13.93443,-8.086928,13.190725,-13.451884,12.617387,-6.6175065,10.7703905,-12.726894,13.240815,-55.831768,19.228487,0.0,-80.0,21.19223588052044,6.9451043879913845,2015.1726771068284,1255.5108184000267,3741.974043715847,2089.247831814496,0.17081572318989072,0.14034647013331233,163.89029,0.0017517695,0.041854143,0.37238184,0.33420703,1.6193341,1.9806746,12.473896,0,legitimate_21_time_stretch_fast.wav
-334.67563,206.92723,48.426346,48.493237,-8.571405,36.087154,14.434735,29.09544,-7.1474905,12.798522,-10.338409,13.325069,-19.715267,15.917229,-18.427374,20.416775,-10.264531,13.724326,-14.478537,15.159363,-12.606009,11.896542,-5.4154263,9.890126,-7.7277126,9.68791,-49.31441,21.126038,0.0,-80.0,21.2198453437561,7.51310019130626,2070.9581152852143,1279.102272083397,3938.855888429752,2146.2917011657482,0.17958258006198347,0.14886988014045122,120.18101,0.0019438901,0.04408957,0.3465078,0.33330232,1.7510926,2.1970937,16.047476,0,legitimate_27_pitch_up.wav
-336.5423,171.7884,56.285275,49.579525,-11.997679,29.120325,20.503435,35.27637,-3.7671988,23.648336,-9.132111,14.878021,-10.828229,15.104781,-18.905512,16.51861,-15.229328,15.600198,-12.026453,12.823998,-20.506569,13.744008,-8.307777,10.84837,-12.779693,12.816426,-55.00948,18.852036,0.0,-80.0,21.8480872705221,7.198453786403242,1724.0808418503925,1041.491887656774,3360.379464285714,1947.844836539742,0.12728445870535715,0.1019406043046708,159.06659,0.0022323881,0.047248155,0.3054896,0.3323445,1.5624957,1.832498,13.042328,0,legitimate_20_time_stretch_slow.wav
-327.93088,187.64064,48.460052,46.369034,-15.722253,34.45958,15.426374,27.224922,0.29773313,19.145323,-10.047304,14.717595,-15.119038,16.950207,-18.079834,16.125938,-10.893684,11.423162,-8.151233,11.934696,-16.275513,13.422637,-8.609803,10.253203,-12.010906,13.202706,-53.822266,19.596523,0.0,-80.0,21.604928074333685,7.387393669385016,1893.4456140750174,1197.5087430055394,3564.0625,2105.972683467099,0.16215069110576924,0.12514025866154266,134.64948,0.0020360406,0.045122508,0.3357398,0.32384384,1.5802875,1.9225343,12.919938,0,legitimate_36_time_stretch_slow.wav
-367.706,199.2137,53.8079,49.42069,-11.173106,27.162746,24.192272,30.791527,-7.41419,25.995983,-7.997129,17.515438,-8.489398,16.010279,-22.512508,17.659248,-14.010817,13.630031,-12.124041,13.571186,-17.720846,14.031353,-9.004312,10.440929,-14.901609,13.422,-54.900005,20.676476,0.0,-80.0,20.70589935138852,7.353847956653569,1773.7757326156982,1126.0158568339268,3447.8854790419164,2000.501822027438,0.13865433196107785,0.11371437140078729,161.04764,0.0018906965,0.04348214,0.35758474,0.33807883,1.6389143,2.222362,12.998343,0,legitimate_37_time_stretch_fast.wav
-301.1127,173.68956,62.78597,63.109272,-11.965543,36.44952,15.072145,28.185873,-7.010211,24.933748,-5.849005,16.590374,-7.4526052,15.335569,-19.953335,18.599699,-10.6272545,12.550836,-6.5823483,12.277795,-18.569824,13.401083,-5.164,9.070286,-14.359277,13.822348,-52.98552,19.43681,0.0,-80.0,21.362235546214375,7.813176261760783,1791.5174070285414,1345.2186556944478,3313.058035714286,2110.769836136048,0.14720411424512986,0.15127280747240368,370.3674,0.004727873,0.06875953,0.32385206,0.32438686,2.6240623,3.192978,16.572454,0,legitimate_19_original.wav
-296.04816,160.43765,54.4205,49.13691,-14.954405,39.467125,7.575693,28.424326,-8.722156,17.296877,-12.744032,14.617459,-23.005026,17.60908,-21.304798,18.95219,-9.038211,12.338674,-12.254064,14.009611,-17.205612,13.701129,-9.676539,10.400772,-8.620639,11.278458,-50.597206,18.149317,0.0,-80.0,22.487933074824518,7.254896570125029,2054.922763295541,1180.2625656324476,3849.1046348314608,1992.944198211173,0.17919921875,0.13321795851851267,178.26254,0.0019587353,0.0442576,0.3291092,0.31781203,1.849109,1.9402127,15.59363,0,legitimate_32_pitch_up.wav
-309.2464,184.97736,52.943417,48.933254,-16.112856,35.408688,15.06209,27.64352,-8.011914,14.256283,-13.131701,14.758563,-23.799309,17.358952,-13.752272,15.316537,-4.130168,9.710889,-13.345548,13.289199,-10.944773,11.040615,-4.645065,8.266381,-7.5308175,9.403402,-51.105972,19.517262,0.0,-80.0,21.523906204272407,7.3690794907846495,2009.9961230520719,1233.6356913004886,3758.1521739130435,2058.7513603032608,0.17476930480072464,0.14401919006534136,152.38861,0.002168523,0.046567403,0.3412753,0.33117574,1.7546946,2.033164,14.722781,0,legitimate_35_pitch_up.wav
-372.31778,206.41963,46.385704,50.814224,-10.817677,31.275328,16.759865,24.549843,0.28836477,16.659527,-5.519165,12.448724,-9.366032,16.656214,-17.092754,15.716933,-11.032791,11.229459,-5.9538093,11.578281,-16.58156,13.881773,-6.6839356,11.012147,-11.015911,12.999572,-55.030098,20.805695,0.0,-80.0,20.282968129995954,7.658884739305897,1987.2362692546337,1169.5672361495097,3812.2573757763976,2126.5769045139778,0.16403520477484473,0.12434912272387189,133.13205,0.0016159548,0.04019894,0.36578065,0.33555657,1.6659703,2.3150659,13.100676,0,legitimate_6_time_stretch_fast.wav
-357.38504,188.38092,57.861423,53.479378,-10.549603,36.206734,9.497089,27.797428,-9.997515,26.491737,-3.652886,12.914442,-6.5703535,15.174503,-20.558626,17.909634,-11.320401,11.912359,-6.4801497,13.293717,-15.148489,11.732575,-5.312416,11.580194,-14.113338,13.961717,-55.657196,20.004581,0.0,-80.0,21.811116073047103,7.078643914945697,1819.2321709745293,1186.0796182012664,3475.908430232558,2110.87670577808,0.14241914970930233,0.12472622724963094,204.5584,0.0018654896,0.043191314,0.34185144,0.3351796,1.4690942,1.9017558,13.562038,0,legitimate_7_time_stretch_slow.wav
-331.8469,162.69054,81.88573,52.94455,-23.184566,32.705242,24.325573,26.978107,-9.252364,26.331327,1.1630374,18.553534,-8.957758,19.96321,-6.6795545,12.8893585,-28.049168,19.74531,0.23837341,10.130604,-27.736181,17.784906,-2.2806265,6.9270205,-20.221521,13.294411,-54.219265,19.285309,0.0,-80.0,22.122022179835792,8.002135029522899,1506.7109808332164,949.7448970832158,2933.453237410072,1711.0986269945015,0.1171734487410072,0.09470881464857976,140.81871,0.0019822454,0.044522416,0.3413034,0.3226014,1.5539632,1.6928061,11.437012,0,legitimate_29_pitch_down.wav
-319.92163,187.20471,52.10824,65.45884,-15.210996,34.838,15.4893675,31.949455,-4.6130433,20.448112,-6.7945423,18.366447,-6.163012,13.738476,-19.498814,18.885998,-11.1395,13.378175,-10.17174,15.195108,-14.070199,12.285925,-3.197307,10.713518,-15.175569,15.360461,-53.792927,20.094582,0.0,-80.0,20.47872860305826,8.002736035377804,1904.463730737943,1349.85396937891,3402.853260869565,2261.6200148895214,0.1639457370923913,0.1457577363847408,475.81018,0.004049276,0.06363392,0.33589938,0.32933727,2.4876692,2.961722,22.681103,0,legitimate_28_original.wav
-349.40656,189.72673,71.64274,54.87323,-23.457325,28.944254,20.261995,27.867748,-6.5271416,20.307938,9.766335,15.946293,-15.233617,19.90856,-4.6113577,11.541342,-30.658142,22.694641,1.5125326,10.443328,-23.5067,18.77617,-1.6275978,8.463221,-21.320156,15.358628,-53.314064,20.74971,0.0,-80.0,21.553474863633173,8.020491186237592,1669.6460321292013,1038.8736234355247,3216.8478260869565,1927.8144214511562,0.13942764945652175,0.10212445380921173,105.96161,0.0018035098,0.04246775,0.34774262,0.3216233,1.5977292,1.8890822,10.918218,0,legitimate_33_pitch_down.wav
-346.30765,182.34262,67.41968,57.93454,-24.322472,29.908117,15.713855,19.313684,-8.767084,18.275879,8.456585,17.269175,-14.595852,21.176603,-5.9996347,11.684049,-20.937172,19.448723,6.0437355,9.222314,-21.589825,17.610985,-5.8496075,7.2241855,-18.57024,15.324925,-56.173744,19.90657,0.0,-80.0,21.53552861903802,7.796370276041334,1727.3214591067863,1131.9089140580443,3244.0858644859813,1996.9341533682777,0.14939124561915887,0.12141884762655425,119.892715,0.0021986964,0.04689026,0.34558192,0.32588646,1.5505317,1.8377162,10.20093,0,legitimate_26_pitch_down.wav
-331.86646,182.69559,52.551964,59.29303,-15.720116,32.06169,14.467179,28.992493,-5.9943094,19.098103,-7.0482235,17.385323,-8.73411,14.313096,-20.237715,17.438251,-12.339609,13.147217,-10.235266,14.7449875,-14.057829,11.994625,-4.352298,9.551141,-15.770572,14.833565,-53.449154,19.5016,0.0,-80.0,21.39796623879852,7.2387924992461805,1984.5737888316323,1230.1283034737935,3612.945556640625,2072.9623514511413,0.1702136993408203,0.14062735621343922,245.1391,0.0018775829,0.043331083,0.34587935,0.3275892,1.5733675,1.7907983,12.765769,0,legitimate_28_time_stretch_slow.wav
-325.6128,174.89629,67.79613,48.989227,-16.261286,32.162945,14.689314,29.964355,-7.663901,25.284233,-8.351005,15.221869,-6.3842006,15.574811,-23.831875,18.125898,-15.115179,13.945841,-13.488819,13.935003,-19.856691,12.502812,-7.4304323,10.225008,-17.902344,13.783033,-52.372734,19.374819,0.0,-80.0,21.851008947799205,7.045423369066928,1671.2618441893424,1024.8171062397118,3238.435039370079,1856.1487889207076,0.13039800688976377,0.10273560200172129,124.05728,0.0019209266,0.043828376,0.34330192,0.32128114,1.7231507,1.9533329,12.57998,0,legitimate_29_time_stretch_fast.wav
-352.6612,198.53596,44.790195,44.523926,-13.410526,42.36886,27.320055,37.52099,-12.192165,20.577972,-10.015418,16.44673,-13.399602,16.86811,-19.952557,17.804274,-13.817242,13.875294,-21.772348,17.260654,-11.28385,10.122101,-10.411419,10.81669,-11.042339,10.332253,-52.554726,20.794569,0.0,-80.0,21.65078079729679,7.4115105505434045,1971.8999612120936,1106.1291739327112,3735.051081730769,1985.5360985046018,0.15602698692908654,0.11131193638204084,210.06604,0.0019820356,0.044520058,0.34925026,0.33131778,1.6878299,2.1105313,14.005825,0,legitimate_11_pitch_up.wav
-344.32632,181.06833,46.806053,50.8458,-15.323452,33.738388,21.45357,31.134424,-10.170358,18.963717,-12.911172,15.932509,-14.788751,15.262819,-24.108856,22.193508,-9.730546,12.481151,-16.53301,14.403455,-12.994553,11.294916,-9.342355,10.697765,-11.14854,10.603794,-55.119522,19.405699,0.0,-80.0,21.586133981257326,7.386322150488367,2041.768466731345,1272.8408716630288,3769.8863636363635,2012.3287320930522,0.17239213423295455,0.15529542895031728,211.16147,0.0018832012,0.043395866,0.33717445,0.3323813,1.6621498,2.1760497,16.735847,0,legitimate_16_pitch_up.wav
-340.21896,189.00569,49.031303,54.47267,-10.896425,31.575762,24.947548,38.07618,-2.9883482,22.041866,-7.6058335,16.520794,-4.175818,14.344268,-17.811226,18.374372,-11.6701145,14.279946,-9.757486,13.635499,-17.39157,14.243387,-5.485183,10.688839,-15.332384,14.241959,-55.746777,20.060875,0.0,-80.0,20.519940731897307,8.02276270044188,1781.978290480722,1201.1288920149907,3343.960201793722,2094.358414327304,0.13646913536995517,0.12430285613201372,503.1952,0.0044270023,0.06653572,0.33187276,0.3374743,2.4415634,3.4695592,22.5373,0,legitimate_2_original.wav
-371.5386,189.35248,46.379948,48.33562,-11.952924,36.69056,20.506716,28.82564,0.59535545,21.324493,-9.018788,14.41069,-10.611491,14.84668,-18.227486,17.573406,-12.9811535,12.4147,-10.790834,12.749783,-18.96301,14.847151,-7.3571873,12.571617,-13.830651,14.242961,-56.726173,19.80912,0.0,-80.0,21.351913349997684,7.333773783865542,1931.1829175215657,1244.5402044405803,3635.9223300970875,2151.6085214364743,0.16058764411407767,0.13676635592232061,169.29825,0.001612779,0.04015942,0.3418485,0.33845845,1.5049965,2.0698183,13.425457,0,legitimate_12_time_stretch_slow.wav
-329.20135,181.009,49.753563,53.968163,-5.942277,35.47359,17.975445,36.74869,-2.474208,20.12306,-6.5722785,18.719288,-8.315039,13.534467,-15.99091,17.074093,-12.001777,13.256102,-6.831568,14.478906,-14.148737,12.024468,-5.27079,11.243413,-12.423805,13.8657465,-56.804104,19.29613,0.0,-80.0,20.40228011298146,7.628594515313344,1901.003474775553,1304.8511847516297,3497.44383640553,2242.4682733963286,0.14092876944124424,0.12988767227106426,434.75,0.0039174785,0.062589765,0.33736113,0.32976866,2.4727373,3.3457026,22.070879,0,legitimate_5_original.wav
-339.14685,194.24113,54.96903,48.983482,-10.757843,29.236261,24.128172,26.5817,4.1947207,9.052507,-4.0752096,13.296225,-13.870072,14.857339,-19.124125,15.526156,-11.982564,12.243756,-11.753547,14.239705,-16.352165,12.165886,-7.4635644,9.504165,-10.754594,13.375859,-53.117085,20.089577,0.0,-80.0,21.01225051863927,7.745916174720021,1798.678307123454,1060.4662402876788,3531.1741504854367,2018.954482502229,0.1394019265776699,0.1036070171709832,93.8875,0.0017810733,0.042202763,0.34675413,0.33157802,1.6671588,2.0869231,14.084341,0,legitimate_13_time_stretch_fast.wav
-354.77844,195.9234,52.018795,55.912746,-8.948489,32.419907,22.624218,32.391136,-7.8101315,26.507034,-7.467077,17.988508,-4.9826756,15.583988,-21.46292,19.337004,-12.928095,15.603709,-9.982837,13.458258,-16.731897,14.491482,-7.746526,10.684926,-14.531317,13.9455185,-56.776302,20.631071,0.0,-80.0,20.07867731429658,8.108352104293546,1704.5381331501728,1299.9463855491458,3196.7136548913045,2246.1035770048597,0.13692043138586957,0.14109532220293028,401.95523,0.004289948,0.0654977,0.32463694,0.33679652,2.3189337,3.1489048,18.31582,0,legitimate_37_original.wav
-326.73,170.38318,72.91144,53.22527,-33.13808,32.38573,25.6916,28.735277,-1.6780283,17.184357,7.612988,13.993069,-16.049252,21.369877,-8.487385,13.533665,-23.090324,17.509703,3.885058,9.294838,-27.301376,18.592731,-2.8097003,8.032432,-19.187746,13.19696,-53.222897,19.53755,0.0,-80.0,22.13921326576643,7.824470120354429,1673.2883969601173,971.4043485430783,3137.134308510638,1785.6777105068497,0.14282053413120568,0.09691001006574797,137.50055,0.0019148095,0.043758538,0.3489298,0.3235873,1.6428123,1.7497125,10.979576,0,legitimate_40_pitch_down.wav
-319.85483,179.107,54.172047,53.26887,-13.597807,30.999678,17.251183,30.545843,-8.3298855,21.073835,-7.2448773,16.691677,-12.311561,13.767993,-19.179882,16.60288,-12.888862,13.377514,-12.48391,14.87657,-13.167522,10.698092,-5.7684937,9.452315,-13.9676285,13.9401045,-51.23281,19.136494,0.0,-80.0,21.034926985566656,7.614860269086683,2031.3749362413882,1126.521834081569,3754.3736645299145,1936.6703811902253,0.171497312366453,0.12389941154193519,176.76608,0.0014762615,0.03842215,0.3676279,0.32122415,1.7695727,1.9408562,12.959964,0,legitimate_8_time_stretch_fast.wav
-291.85614,167.0504,58.467854,58.908607,-17.896513,40.52993,17.020172,30.90863,-5.0458302,22.475409,0.24410439,15.948318,-12.279568,15.91244,-22.767056,18.950815,-10.663736,11.566252,-5.9285045,13.818058,-16.159212,11.944523,-8.158117,11.632427,-13.191168,12.7591505,-51.273155,18.92854,0.0,-80.0,21.697215876954672,7.722325618982195,1875.0245286560278,1242.8681342881976,3412.406589673913,2002.293203625416,0.15243397588315216,0.13333864565156245,385.30154,0.004112208,0.0641265,0.33303675,0.32686448,2.910068,3.4973376,17.525648,0,legitimate_30_original.wav
-332.9095,189.89998,67.25359,50.31354,-18.495325,30.359634,19.858395,31.72668,1.9347432,14.587974,-3.572918,14.009823,-11.639848,16.12906,-19.926315,17.2323,-9.645356,10.267507,-10.555508,13.70717,-14.835679,11.400136,-4.247873,8.639884,-12.849713,13.96853,-50.1527,20.26719,0.0,-80.0,21.5114406023375,7.202239114825694,1661.8866324753267,1021.8280038532412,3190.2938741721855,1887.7685375916283,0.13067505691225165,0.10878303656329678,145.09372,0.0018787709,0.043344792,0.32002416,0.32707116,1.6236646,1.9021082,14.419426,0,legitimate_9_time_stretch_slow.wav
-327.54306,182.82678,75.73755,55.85258,-40.88814,33.387188,27.241611,28.043036,-7.732997,14.982474,2.6294482,18.96871,-14.704882,17.400215,-6.3616786,11.808731,-25.998177,17.56414,5.9644866,10.840418,-27.554235,17.106388,1.8762624,7.6432533,-20.946138,14.56066,-49.988537,20.675335,0.0,-80.0,21.74169037660388,8.291837708802607,1735.9195297391618,988.4249277468489,3136.5352348993288,1724.3753238078696,0.15565029886744966,0.10809883896016438,118.2018,0.0015546118,0.039428566,0.36757714,0.32468787,1.6336809,1.8530487,12.43389,0,legitimate_31_pitch_down.wav
-328.46027,172.13744,76.540764,56.521534,-29.153038,29.95462,27.593925,30.875834,-2.5590794,16.972929,7.3528414,13.842007,-14.489291,20.354136,-7.8376226,13.466905,-23.132444,17.707882,2.5001874,9.576522,-25.4875,18.884039,0.5251296,10.107126,-19.377806,13.510463,-53.148693,19.755804,0.0,-80.0,21.759206020362093,7.97091393971841,1647.7590422354103,976.3920660154195,3113.1343984962405,1773.1655390158314,0.13468118538533835,0.0975769457291174,133.63986,0.0019661884,0.044341724,0.33524343,0.32122877,1.5978513,1.7410635,11.9057,0,legitimate_24_pitch_down.wav
